Title,Date,Lab,Plate,Mean_Col1,Mean_Col2,S.D._Col1,S.D._Col2
2023-09-09_plate_5.csv,2023-09-09,Demengeot,plate__5,5.2170000000000005,5.235,2.268116639617348,2.2294037931086583
2023-04-10_plate_8.csv,2023-04-10,Demengeot,plate__8,4.632333333333334,4.623500000000001,2.2597688672369425,2.2847161152477407
2023-08-21_plate_4.csv,2023-08-21,Demengeot,plate__4,4.6314166666666665,4.599666666666667,2.122051814050532,2.2056731948374044
2023-07-04_plate_2.csv,2023-07-04,Demengeot,plate__2,6.545166666666667,6.4736666666666665,3.958703020695112,3.8909670761751234
2023-09-12_plate_4.csv,2023-09-12,Demengeot,plate__4,5.8364166666666675,5.914416666666667,2.7025666406158604,2.6723031761294442
2023-07-04_plate_5.csv,2023-07-04,Demengeot,plate__5,3.4325833333333335,3.49175,1.9986934577065059,2.0186625691734164
2023-09-12_plate_3.csv,2023-09-12,Demengeot,plate__3,6.0055000000000005,6.1305000000000005,3.2818323457261718,3.3330107192365066
2023-09-09_plate_2.csv,2023-09-09,Demengeot,plate__2,5.40675,5.294,3.2881958060752567,3.1622729742443747
2023-08-21_plate_3.csv,2023-08-21,Demengeot,plate__3,5.623583333333333,5.739416666666666,3.4497611895827682,3.4994474747862525
2023-05-23_plate_1.csv,2023-05-23,Demengeot,plate__1,5.01275,4.977083333333334,2.4930418121789946,2.463381506581897
2023-01-24_plate_1.csv,2023-01-24,Demengeot,plate__1,5.053249999999999,5.08675,2.983566051952535,2.968077863625793
2023-08-31_plate_3.csv,2023-08-31,Demengeot,plate__3,4.843749999999999,4.851833333333333,2.5597796824584873,2.6018504545570615
2023-01-17_plate_5.csv,2023-01-17,Demengeot,plate__5,6.381333333333334,6.303583333333332,3.6287769623420285,3.5506248735151167
2023-06-27_plate_5.csv,2023-06-27,Demengeot,plate__5,3.52725,3.650916666666666,1.9299103665008053,2.0306942591740453
2023-04-23_plate_5.csv,2023-04-23,Demengeot,plate__5,7.0905,7.039416666666668,4.493797007593305,4.392877736815135
2023-04-10_plate_1.csv,2023-04-10,Demengeot,plate__1,5.392083333333333,5.416666666666668,3.056059449039008,3.0314569354544934
2023-01-24_plate_6.csv,2023-01-24,Demengeot,plate__6,7.133500000000001,7.075666666666667,4.2681451048861545,4.114321668012698
2023-01-17_plate_2.csv,2023-01-17,Demengeot,plate__2,6.425000000000001,6.556416666666666,4.065604327213181,4.174645122823634
2023-08-31_plate_4.csv,2023-08-31,Demengeot,plate__4,5.317333333333333,5.435083333333334,3.194614027997559,3.1022113361668997
2023-06-27_plate_2.csv,2023-06-27,Demengeot,plate__2,5.830333333333333,5.771249999999999,3.6613376674586453,3.726965036911889
2023-04-23_plate_2.csv,2023-04-23,Demengeot,plate__2,6.6003333333333325,6.501999999999999,4.012666769875192,3.8974508918709234
2023-04-10_plate_6.csv,2023-04-10,Demengeot,plate__6,2.9311666666666665,2.947083333333333,1.1183628321088037,1.0806325974197062
2023-04-03_plate_5.csv,2023-04-03,Demengeot,plate__5,5.4485833333333344,5.513833333333333,2.991775953520017,3.127227899167781
2023-02-14_plate_4.csv,2023-02-14,Demengeot,plate__4,7.466333333333334,7.051749999999998,4.802616622659196,4.573575309715186
2023-05-24_plate_4.csv,2023-05-24,Demengeot,plate__4,5.127833333333334,5.029166666666666,2.661114661645425,2.6688655347214936
2023-06-07_plate_5.csv,2023-06-07,Demengeot,plate__5,6.840000000000001,7.013333333333332,4.3597888189056295,4.498723684321897
2023-05-03_plate_1.csv,2023-05-03,Demengeot,plate__1,5.4455833333333326,5.4504166666666665,2.9637770575685507,2.8342695534326214
2023-03-14_plate_7.csv,2023-03-14,Demengeot,plate__7,7.799833333333332,7.754333333333334,5.448955026313566,5.349515259829764
2023-04-03_plate_2.csv,2023-04-03,Demengeot,plate__2,4.507083333333333,4.59675,2.1484526972740734,2.227069910524507
2023-02-14_plate_3.csv,2023-02-14,Demengeot,plate__3,8.08375,8.046333333333331,4.397490505959053,4.436212293742434
2023-05-24_plate_3.csv,2023-05-24,Demengeot,plate__3,7.248500000000001,7.382416666666667,3.546560369505284,3.741624257369162
2023-06-07_plate_2.csv,2023-06-07,Demengeot,plate__2,5.248666666666667,5.2798333333333325,2.727285741383091,2.7547581591042647
2023-08-01_plate_4.csv,2023-08-01,Demengeot,plate__4,6.324000000000001,6.214000000000001,3.3103239885381175,3.222840531411552
2023-06-18_plate_2.csv,2023-06-18,Demengeot,plate__2,5.793666666666667,5.754416666666667,3.0078421541434692,2.9511140102536113
2023-08-01_plate_3.csv,2023-08-01,Demengeot,plate__3,5.895,5.81475,3.595954772695664,3.7349375101258997
2023-06-24_plate_1.csv,2023-06-24,Demengeot,plate__1,5.3725,5.341166666666666,3.1808425841991212,3.0925511631935367
2023-03-10_plate_1.csv,2023-03-10,Demengeot,plate__1,5.00125,5.0246666666666675,3.5705059260813194,3.5189554062981743
2023-06-18_plate_5.csv,2023-06-18,Demengeot,plate__5,6.247416666666666,6.3892500000000005,3.8564150441082248,3.911921688308004
2023-04-20_plate_1.csv,2023-04-20,Demengeot,plate__1,5.564500000000002,5.525333333333333,2.8826794196309162,2.958656031909001
2023-05-21_plate_1.csv,2023-05-21,Demengeot,plate__1,6.887166666666666,6.8196666666666665,4.679797875070584,4.836342914628654
2023-03-05_plate_4.csv,2023-03-05,Demengeot,plate__4,4.419666666666666,4.2785,2.2358098119364973,2.1394788022914706
2023-07-25_plate_1.csv,2023-07-25,Demengeot,plate__1,8.184666666666665,8.445916666666667,5.273791965651442,5.693987777525173
2023-06-25_plate_5.csv,2023-06-25,Demengeot,plate__5,5.617083333333333,5.846416666666666,3.9021179903490952,3.892669508385621
2023-03-11_plate_2.csv,2023-03-11,Demengeot,plate__2,5.404,5.2909999999999995,4.085624687964998,3.9993177827315414
2023-06-25_plate_2.csv,2023-06-25,Demengeot,plate__2,6.0633333333333335,5.911583333333334,3.4744627140775526,3.3481168780058854
2023-03-05_plate_3.csv,2023-03-05,Demengeot,plate__3,5.276416666666666,5.32075,2.8271026433542534,3.006370845236979
2023-07-25_plate_6.csv,2023-07-25,Demengeot,plate__6,5.86075,5.830833333333332,3.6883682306062466,3.7064912796417864
2023-05-16_plate_3.csv,2023-05-16,Demengeot,plate__3,5.1885,5.168333333333334,2.6072355788528903,2.6669720431207895
2023-01-11_plate_3.csv,2023-01-11,Demengeot,plate__3,7.219750000000001,7.319999999999999,4.440487854545223,4.534995058632168
2023-04-25_plate_3.csv,2023-04-25,Demengeot,plate__3,6.31975,6.523416666666666,3.603942919661994,3.8266415956442996
2023-03-15_plate_3.csv,2023-03-15,Demengeot,plate__3,4.961333333333333,4.782416666666667,3.4414828023379513,3.433805348915751
2023-01-11_plate_4.csv,2023-01-11,Demengeot,plate__4,4.666083333333333,4.706166666666666,2.2467426303361266,2.286973738106295
2023-04-25_plate_4.csv,2023-04-25,Demengeot,plate__4,6.812833333333334,7.019666666666667,4.293119057564587,4.23528218086058
2023-03-15_plate_4.csv,2023-03-15,Demengeot,plate__4,5.67425,5.706583333333334,3.123941744451595,3.2686241047080937
2023-05-16_plate_4.csv,2023-05-16,Demengeot,plate__4,5.020416666666667,5.0615,2.8121428406218283,2.882021938595446
2023-05-22_plate_2.csv,2023-05-22,Demengeot,plate__2,5.664083333333334,5.654666666666665,3.9122519080989973,3.9597561296196773
2023-09-03_plate_7.csv,2023-09-03,Demengeot,plate__7,6.03225,5.9575000000000005,3.973808297636366,3.826765082938852
2023-03-31_plate_5.csv,2023-03-31,Demengeot,plate__5,5.602666666666668,5.66125,2.862173437770463,3.0127758304502934
2023-06-11_plate_4.csv,2023-06-11,Demengeot,plate__4,4.0375000000000005,3.9925833333333327,2.770126793947428,2.643168706421529
2023-07-05_plate_1.csv,2023-07-05,Demengeot,plate__1,6.9766666666666675,6.963999999999999,4.980544171315445,4.873392807330992
2023-04-15_plate_4.csv,2023-04-15,Demengeot,plate__4,4.067916666666666,4.1459166666666665,2.1668062152030174,2.155915264751349
2023-06-11_plate_3.csv,2023-06-11,Demengeot,plate__3,6.379166666666666,6.4902500000000005,4.143881334588565,4.080742871875614
2023-04-29_plate_7.csv,2023-04-29,Demengeot,plate__7,3.2998333333333334,3.289,1.5644272744265542,1.6304888837400884
2023-04-15_plate_3.csv,2023-04-15,Demengeot,plate__3,6.079416666666666,6.2335,3.8170563493669336,3.674660664605645
2023-09-07_plate_1.csv,2023-09-07,Demengeot,plate__1,5.154416666666666,5.273833333333333,2.841341311241875,2.8634003255294957
2023-03-31_plate_2.csv,2023-03-31,Demengeot,plate__2,5.62225,5.660666666666667,2.860042819927384,2.8668864115917976
2023-08-01_plate_2.csv,2023-08-01,Demengeot,plate__2,3.880666666666667,3.9475833333333328,1.9495252724391106,1.9642367223721156
2023-06-18_plate_4.csv,2023-06-18,Demengeot,plate__4,5.741083333333333,5.834416666666667,3.214815658742655,3.220552393564956
2023-03-14_plate_8.csv,2023-03-14,Demengeot,plate__8,4.697500000000001,4.7255,3.1095378931749504,3.1262515021260615
2023-08-01_plate_5.csv,2023-08-01,Demengeot,plate__5,6.229583333333333,6.312416666666667,4.0499444992456,4.058823888278551
2023-06-18_plate_3.csv,2023-06-18,Demengeot,plate__3,4.223166666666667,4.231583333333333,2.6035453741295767,2.532241100769088
2023-03-14_plate_6.csv,2023-03-14,Demengeot,plate__6,6.718,6.698333333333333,4.69773639881244,4.828007632240207
2023-04-03_plate_3.csv,2023-04-03,Demengeot,plate__3,8.366999999999999,8.317,5.346182903377291,5.412496147384729
2023-02-14_plate_2.csv,2023-02-14,Demengeot,plate__2,5.493666666666666,5.554666666666667,3.874571632236696,3.838616851592945
2023-05-24_plate_2.csv,2023-05-24,Demengeot,plate__2,7.5445,7.445333333333333,4.5835365960437935,4.55773556880514
2023-06-07_plate_3.csv,2023-06-07,Demengeot,plate__3,5.895666666666667,5.8293333333333335,3.4878530862860546,3.3808373985081737
2023-04-03_plate_4.csv,2023-04-03,Demengeot,plate__4,7.193999999999999,7.121666666666666,4.292428492547821,4.412536733472304
2023-05-24_plate_5.csv,2023-05-24,Demengeot,plate__5,7.563833333333332,7.333666666666667,5.29575071222774,5.026281262855605
2023-06-07_plate_4.csv,2023-06-07,Demengeot,plate__4,4.9,5.151666666666666,2.749506401982991,2.823752639608677
2023-03-14_plate_1.csv,2023-03-14,Demengeot,plate__1,5.402500000000001,5.485666666666666,2.465088952848263,2.4367272139391223
2023-06-20_plate_1.csv,2023-06-20,Demengeot,plate__1,3.9428333333333327,3.889583333333333,1.9634185323902118,1.9556314701317568
2023-01-17_plate_3.csv,2023-01-17,Demengeot,plate__3,6.488000000000002,6.5015,3.7232398159765006,3.718770776870912
2023-08-31_plate_5.csv,2023-08-31,Demengeot,plate__5,4.867666666666667,4.824666666666666,2.9668769418158867,3.0157786672262556
2023-06-27_plate_3.csv,2023-06-27,Demengeot,plate__3,6.7069166666666655,6.819416666666668,4.533835772346199,4.364415559297994
2023-04-10_plate_7.csv,2023-04-10,Demengeot,plate__7,6.294916666666668,6.258916666666669,3.261321719190029,3.3310213410067524
2023-04-23_plate_3.csv,2023-04-23,Demengeot,plate__3,7.071666666666666,7.181583333333333,4.552656513875534,4.730208480093823
2023-08-31_plate_2.csv,2023-08-31,Demengeot,plate__2,4.525083333333334,4.5495,2.7354981084831977,2.640434451166908
2023-01-17_plate_4.csv,2023-01-17,Demengeot,plate__4,5.957750000000001,6.1155,3.747510134015044,3.90882794570072
2023-06-27_plate_4.csv,2023-06-27,Demengeot,plate__4,5.024333333333334,5.153583333333333,2.633202451676504,2.7272389120378384
2023-04-23_plate_4.csv,2023-04-23,Demengeot,plate__4,6.172166666666667,6.200666666666667,3.6353698782263066,3.5884241497888567
2023-07-04_plate_4.csv,2023-07-04,Demengeot,plate__4,6.8706666666666685,6.971166666666668,3.9914851948373875,4.013582345290082
2023-09-12_plate_2.csv,2023-09-12,Demengeot,plate__2,6.083666666666667,6.064416666666667,4.0002117974230345,3.944037535740923
2023-06-10_plate_1.csv,2023-06-10,Demengeot,plate__1,5.311500000000001,5.3631666666666655,3.006020942889605,3.0914650493762905
2023-09-09_plate_3.csv,2023-09-09,Demengeot,plate__3,4.483166666666666,4.449666666666666,2.2391197066271515,2.133356567108331
2023-08-21_plate_2.csv,2023-08-21,Demengeot,plate__2,6.694666666666666,6.966,4.373258933217846,4.589041829084903
2023-09-09_plate_4.csv,2023-09-09,Demengeot,plate__4,6.481416666666667,6.52175,3.7682593150089225,3.6327546053549056
2023-08-21_plate_5.csv,2023-08-21,Demengeot,plate__5,5.5298333333333325,5.402083333333334,3.2927162269948425,3.25566235289543
2023-07-04_plate_3.csv,2023-07-04,Demengeot,plate__3,5.191833333333333,5.188666666666667,3.1139058441225558,3.2484888328220705
2023-09-12_plate_5.csv,2023-09-12,Demengeot,plate__5,7.524833333333333,7.423666666666667,4.658302047924433,4.567512259690634
2023-06-11_plate_2.csv,2023-06-11,Demengeot,plate__2,6.792000000000001,7.008833333333334,4.0032426629148805,4.16426007469478
2023-04-29_plate_6.csv,2023-04-29,Demengeot,plate__6,5.713250000000001,5.645583333333334,2.8327329600100457,2.7852968328294376
2023-04-15_plate_2.csv,2023-04-15,Demengeot,plate__2,5.872166666666668,5.7245,3.8412061276572387,3.8980794222050146
2023-08-20_plate_1.csv,2023-08-20,Demengeot,plate__1,5.623499999999999,5.556666666666668,3.6252724913258088,3.4719049875283514
2023-03-31_plate_3.csv,2023-03-31,Demengeot,plate__3,4.962416666666667,4.9093333333333335,2.858143754204286,2.761749654026438
2023-03-31_plate_4.csv,2023-03-31,Demengeot,plate__4,6.675666666666668,6.649249999999999,3.916792735559712,3.7934440845658015
2023-06-11_plate_5.csv,2023-06-11,Demengeot,plate__5,4.199916666666668,4.205666666666667,2.507715130201679,2.3856590983066575
2023-04-29_plate_1.csv,2023-04-29,Demengeot,plate__1,7.277583333333335,7.264666666666667,4.546396684255132,4.530986594015867
2023-04-15_plate_5.csv,2023-04-15,Demengeot,plate__5,5.637083333333334,5.7135,3.669197867712266,3.6357831593507033
2023-05-22_plate_4.csv,2023-05-22,Demengeot,plate__4,4.894916666666666,4.931833333333333,2.3548934142385813,2.37985720860167
2023-09-03_plate_6.csv,2023-09-03,Demengeot,plate__6,6.0177499999999995,5.862000000000001,3.7706858099386547,3.6165564988108385
2023-05-22_plate_3.csv,2023-05-22,Demengeot,plate__3,5.525083333333334,5.441333333333333,3.867290159044498,3.852180759785372
2023-09-03_plate_1.csv,2023-09-03,Demengeot,plate__1,5.705583333333333,5.5566666666666675,3.1433640190185743,2.9754799561914327
2023-01-11_plate_5.csv,2023-01-11,Demengeot,plate__5,5.800083333333333,5.698916666666666,3.9036311175001095,3.860419653550006
2023-03-15_plate_5.csv,2023-03-15,Demengeot,plate__5,6.043416666666666,6.017250000000001,3.511007637244311,3.479884745348485
2023-05-16_plate_5.csv,2023-05-16,Demengeot,plate__5,4.884333333333333,4.99725,2.828986658708647,2.9421011392602336
2023-05-16_plate_2.csv,2023-05-16,Demengeot,plate__2,4.50575,4.5015,2.562842673318403,2.5086725029929133
2023-01-11_plate_2.csv,2023-01-11,Demengeot,plate__2,6.464333333333332,6.528499999999998,3.7293753396839024,3.704256924625554
2023-04-25_plate_2.csv,2023-04-25,Demengeot,plate__2,6.835000000000001,6.927166666666666,4.236459005949533,4.459840699016733
2023-03-15_plate_2.csv,2023-03-15,Demengeot,plate__2,5.914583333333333,5.806666666666666,3.4396868107519043,3.4418920096453642
2023-03-11_plate_3.csv,2023-03-11,Demengeot,plate__3,6.093583333333334,6.090000000000001,3.674391067877366,3.5830627325591924
2023-06-25_plate_3.csv,2023-06-25,Demengeot,plate__3,6.849999999999999,6.736916666666666,3.7672937718787427,3.649144045547053
2023-03-05_plate_2.csv,2023-03-05,Demengeot,plate__2,7.234749999999998,7.467833333333332,4.432047487540965,4.5704003769976875
2023-07-25_plate_7.csv,2023-07-25,Demengeot,plate__7,5.740916666666667,5.715583333333332,3.4120273221311836,3.217913763981913
2023-03-05_plate_5.csv,2023-03-05,Demengeot,plate__5,6.1306666666666665,6.2618333333333345,3.163425195843418,3.108356444791811
2023-03-11_plate_4.csv,2023-03-11,Demengeot,plate__4,6.228666666666666,6.360166666666667,3.860084957457268,3.9462047321291873
2023-06-25_plate_4.csv,2023-06-25,Demengeot,plate__4,4.9944999999999995,4.976833333333333,3.1830114814290393,3.180073036134786
2023-08-20_plate_5.csv,2023-08-20,Demengeot,plate__5,5.054333333333333,4.99725,2.5607787286233257,2.4745979701026917
2023-09-07_plate_4.csv,2023-09-07,Demengeot,plate__4,6.350833333333333,6.415166666666667,3.3633954930136065,3.5350880619951472
2023-04-29_plate_2.csv,2023-04-29,Demengeot,plate__2,9.085583333333334,8.812833333333334,5.948435278722591,5.857002938725779
2023-06-11_plate_6.csv,2023-06-11,Demengeot,plate__6,5.038916666666666,5.167833333333333,2.9680167072040593,3.0737127633393384
2023-07-05_plate_3.csv,2023-07-05,Demengeot,plate__3,4.893250000000001,4.878833333333334,2.644898215089159,2.6442204499396014
2023-04-15_plate_6.csv,2023-04-15,Demengeot,plate__6,4.286583333333333,4.144916666666666,2.135166566137526,2.0650054130826407
2023-04-29_plate_5.csv,2023-04-29,Demengeot,plate__5,6.577083333333334,6.3989166666666675,4.405100648077973,4.307793116884652
2023-06-11_plate_1.csv,2023-06-11,Demengeot,plate__1,5.693583333333333,5.679083333333335,2.781774791823422,2.7868411723126547
2023-07-05_plate_4.csv,2023-07-05,Demengeot,plate__4,7.4415000000000004,7.466749999999998,4.716428492755162,4.6883047551617985
2023-04-15_plate_1.csv,2023-04-15,Demengeot,plate__1,6.468916666666666,6.385916666666667,4.263309138522101,4.142584710459562
2023-08-20_plate_2.csv,2023-08-20,Demengeot,plate__2,6.068166666666666,5.864250000000001,3.1429744115272635,3.0463792256322315
2023-09-07_plate_3.csv,2023-09-07,Demengeot,plate__3,8.042666666666667,7.959500000000001,5.384628396620975,5.262449058272117
2023-09-03_plate_2.csv,2023-09-03,Demengeot,plate__2,6.753833333333334,7.147166666666668,4.1415895901614075,4.201992662217931
2023-06-11_plate_8.csv,2023-06-11,Demengeot,plate__8,5.689499999999999,5.4621666666666675,2.90146594609753,2.716704281204554
2023-09-03_plate_5.csv,2023-09-03,Demengeot,plate__5,4.847,4.787249999999999,2.881650221661193,2.7582692572434886
2023-05-16_plate_1.csv,2023-05-16,Demengeot,plate__1,5.261166666666667,5.168416666666666,2.568483487243479,2.5664180364622573
2023-01-11_plate_1.csv,2023-01-11,Demengeot,plate__1,6.660833333333334,6.771833333333333,4.09415079069759,4.047031658193971
2023-04-25_plate_1.csv,2023-04-25,Demengeot,plate__1,5.556916666666667,5.78175,3.325213717214506,3.3750005824915323
2023-03-15_plate_1.csv,2023-03-15,Demengeot,plate__1,6.231750000000001,6.179416666666666,3.8554544862382363,3.8217935213322254
2023-05-16_plate_6.csv,2023-05-16,Demengeot,plate__6,6.065750000000001,6.082750000000001,3.5783007426075093,3.6454272258667997
2023-03-05_plate_6.csv,2023-03-05,Demengeot,plate__6,5.414583333333334,5.361416666666668,3.5507419060434864,3.3342362750529224
2023-05-21_plate_3.csv,2023-05-21,Demengeot,plate__3,6.469,6.562666666666666,4.071865286216,4.118536751043624
2023-07-25_plate_3.csv,2023-07-25,Demengeot,plate__3,6.678333333333332,6.620583333333335,4.0104550259479925,3.798714889354828
2023-06-25_plate_7.csv,2023-06-25,Demengeot,plate__7,6.113916666666667,6.160500000000002,3.635555789905465,3.6551108551774956
2023-03-05_plate_1.csv,2023-03-05,Demengeot,plate__1,5.820249999999999,5.841916666666667,3.1595328804630713,3.2158433209893036
2023-05-21_plate_4.csv,2023-05-21,Demengeot,plate__4,4.394166666666667,4.565416666666667,2.291732168760855,2.39999157037661
2023-07-25_plate_4.csv,2023-07-25,Demengeot,plate__4,5.782583333333332,5.7435833333333335,3.184309899786575,3.360054016295607
2023-08-01_plate_6.csv,2023-08-01,Demengeot,plate__6,6.247166666666666,6.247416666666666,4.195666830375733,4.14183985157087
2023-06-24_plate_4.csv,2023-06-24,Demengeot,plate__4,6.1005,6.191333333333333,4.124402380951694,4.143161075431379
2023-03-10_plate_4.csv,2023-03-10,Demengeot,plate__4,5.955500000000001,6.0425,3.213586059783737,3.2924974632419306
2023-04-20_plate_4.csv,2023-04-20,Demengeot,plate__4,5.456250000000001,5.548916666666667,3.377975540171953,3.3785031773992706
2023-08-01_plate_1.csv,2023-08-01,Demengeot,plate__1,5.030583333333333,5.0249999999999995,2.7093724687171425,2.615154019451731
2023-05-24_plate_8.csv,2023-05-24,Demengeot,plate__8,6.1306666666666665,5.9870833333333335,3.385548494123309,3.4524868628104564
2023-06-24_plate_3.csv,2023-06-24,Demengeot,plate__3,5.79025,5.8183333333333325,3.195345311400774,3.0975432298203778
2023-03-10_plate_3.csv,2023-03-10,Demengeot,plate__3,3.657833333333334,3.667666666666666,2.166013507610586,2.1427985241621563
2023-04-20_plate_3.csv,2023-04-20,Demengeot,plate__3,6.341833333333333,6.152500000000001,3.6379600385963893,3.536738212225805
2023-06-18_plate_7.csv,2023-06-18,Demengeot,plate__7,5.716750000000001,5.5785833333333334,3.4635420420824587,3.495044945954547
2023-04-03_plate_7.csv,2023-04-03,Demengeot,plate__7,5.9316666666666675,6.002083333333334,3.461946728578467,3.6541339592883353
2023-05-24_plate_6.csv,2023-05-24,Demengeot,plate__6,5.97175,5.927166666666667,3.636924628033966,3.648379387003927
2023-03-14_plate_2.csv,2023-03-14,Demengeot,plate__2,5.974916666666666,5.7138333333333335,3.1079957721491467,3.0506503876843687
2023-05-03_plate_3.csv,2023-05-03,Demengeot,plate__3,5.998166666666669,5.917083333333334,4.007456478147009,3.8486226688218865
2023-06-20_plate_2.csv,2023-06-20,Demengeot,plate__2,5.02775,5.155,2.9005374149378844,2.975153288640619
2023-03-14_plate_5.csv,2023-03-14,Demengeot,plate__5,7.58275,7.903083333333335,5.355619311017676,5.384128383217631
2023-05-03_plate_4.csv,2023-05-03,Demengeot,plate__4,4.4070833333333335,4.406416666666667,1.9274294920877644,1.8521582230828262
2023-06-20_plate_5.csv,2023-06-20,Demengeot,plate__5,6.452333333333333,6.3936666666666655,4.1914812598310816,4.188859778319661
2023-02-14_plate_1.csv,2023-02-14,Demengeot,plate__1,4.60725,4.629583333333334,1.7506246742234612,1.8851424088156183
2023-08-01_plate_8.csv,2023-08-01,Demengeot,plate__8,4.8605833333333335,4.953083333333333,2.7321633938339156,2.729874038330618
